sample_id,customerID,num_sample,test_name,receive_date,analysis_date,report_date,result
5012,49,42,Enterobateria,2024-02-14,2024-03-06,2024-03-08,<1
5013,63,93,Aerobic Place Count,2024-02-03,2024-02-16,2024-02-17,<1
5014,1,100,Mold,2024-03-10,2024-03-11,2024-03-12,<1
5015,42,62,Ochratoxin,2024-02-09,2024-03-05,2024-03-08,<1
5016,11,45,Staph,2024-01-12,2024-01-15,2024-01-17,<1
5017,61,17,Listeria Mono,2024-03-05,2024-03-06,2024-03-16,Negative
5018,66,56,Aerobic Place Count,2024-02-07,2024-02-11,2024-02-19,<1
5019,98,39,Listeria Mono,2024-01-19,2024-02-27,2024-03-07,Negative
5020,70,5,EO157,2024-02-02,2024-02-22,2024-03-10,Negative
5021,73,94,Listeria Spp,2024-01-09,2024-03-12,2024-03-13,Negative
5022,89,55,Staph,2024-02-08,2024-03-03,2024-03-04,<1
5023,67,73,Aflatoxin,2024-03-05,2024-03-06,2024-03-09,<1
5024,10,1,Yeast,2024-03-16,2024-03-16,2024-03-16,<1
5025,61,87,EO157,2024-01-27,2024-02-08,2024-02-12,Negative
5026,92,67,Aerobic Place Count,2024-03-06,2024-03-12,2024-03-12,<1
5027,70,11,Staph,2024-02-03,2024-03-07,2024-03-10,<1
5028,74,29,Total Coliform,2024-01-31,2024-02-09,2024-03-15,9469
5029,32,96,Listeria Spp,2024-01-20,2024-01-31,2024-02-10,Negative
5030,100,55,Listeria Spp,2024-02-28,2024-03-15,2024-03-16,Negative
5031,35,21,E.Coli Count,2024-01-22,2024-01-22,2024-02-15,<1
5032,51,62,Listeria Mono,2024-03-01,2024-03-14,2024-03-15,Negative
5033,82,78,Aflatoxin,2024-02-29,2024-03-04,2024-03-16,<1
5034,31,48,EO157,2024-02-21,2024-03-06,2024-03-15,Negative
5035,2,4,Listeria Mono,2024-01-06,2024-01-19,2024-02-18,Negative
5036,68,38,Listeria Spp,2024-02-26,2024-03-08,2024-03-12,Negative
5037,55,89,Listeria Mono,2024-02-22,2024-02-25,2024-02-29,Negative
5038,8,43,Salmonella,2024-01-20,2024-02-19,2024-03-14,Negative
5039,98,89,Aflatoxin,2024-03-04,2024-03-13,2024-03-16,<1
5040,53,99,Total Coliform,2024-01-07,2024-02-06,2024-03-05,<1
5041,47,82,Listeria Spp,2024-02-12,2024-02-25,2024-03-15,Negative
5042,68,72,Staph,2024-01-14,2024-01-23,2024-03-10,<1
5043,81,76,Yeast,2024-03-05,2024-03-05,2024-03-08,<1
5044,64,100,Aerobic Place Count,2024-02-24,2024-03-03,2024-03-08,<1
5045,76,15,Aflatoxin,2024-03-05,2024-03-16,2024-03-16,<1
5046,42,67,Aerobic Place Count,2024-02-01,2024-02-22,2024-02-28,<1
5047,9,47,Staph,2024-02-03,2024-02-03,2024-02-18,<1
5048,71,25,Aerobic Place Count,2024-02-22,2024-03-01,2024-03-07,<1
5049,39,74,Mold,2024-01-20,2024-01-31,2024-03-06,<1
5050,50,84,Aerobic Place Count,2024-02-07,2024-02-21,2024-03-03,<1
5051,32,66,Listeria Mono,2024-02-04,2024-02-09,2024-03-08,Negative
5052,96,98,Listeria Mono,2024-02-10,2024-03-02,2024-03-10,Positive
5053,4,29,Ochratoxin,2024-01-09,2024-01-19,2024-01-22,<1
5054,53,41,Enterobateria,2024-01-13,2024-03-09,2024-03-17,<1
5055,99,24,Ochratoxin,2024-02-25,2024-03-16,2024-03-17,<1
5056,47,64,Mold,2024-03-03,2024-03-17,2024-03-17,<1
5057,14,81,Ochratoxin,2024-03-14,2024-03-16,2024-03-16,<1
5058,70,64,Salmonella,2024-02-21,2024-02-29,2024-03-09,Negative
5059,76,88,Listeria Spp,2024-03-13,2024-03-17,2024-03-17,Negative
5060,21,92,Aflatoxin,2024-02-17,2024-02-29,2024-03-13,<1
5061,94,16,Salmonella,2024-02-22,2024-02-25,2024-03-07,Negative
5062,4,23,Enterobateria,2024-01-10,2024-02-03,2024-02-22,<1
5063,84,77,Ochratoxin,2024-01-03,2024-03-07,2024-03-09,<1
5064,73,31,Staph,2024-01-25,2024-03-13,2024-03-16,<1
5065,73,89,Mold,2024-01-09,2024-03-13,2024-03-16,<1
5066,21,8,Yeast,2024-02-12,2024-02-20,2024-03-05,<1
5067,76,90,Yeast,2024-01-06,2024-01-14,2024-03-11,<1
5068,62,100,Total Coliform,2024-02-15,2024-03-08,2024-03-14,7853
5069,88,82,Aerobic Place Count,2024-01-03,2024-01-03,2024-01-12,<1
5070,52,63,Listeria Mono,2024-02-29,2024-03-13,2024-03-16,Negative
5071,28,31,Yeast,2024-01-23,2024-03-11,2024-03-17,<1
5072,74,84,Aerobic Place Count,2024-02-02,2024-03-02,2024-03-02,<1
5073,13,99,Total Coliform,2024-01-15,2024-01-17,2024-03-03,<1
5074,37,90,Enterobateria,2024-01-05,2024-01-19,2024-02-19,<1
5075,63,85,Yeast,2024-01-01,2024-01-17,2024-03-05,<1
5076,45,84,Salmonella,2024-01-22,2024-02-08,2024-02-14,Negative
5077,91,58,Listeria Spp,2024-03-03,2024-03-14,2024-03-16,Negative
5078,47,57,E.Coli Count,2024-02-16,2024-02-26,2024-03-09,<1
5079,8,81,Yeast,2024-01-21,2024-02-16,2024-03-11,<1
5080,54,19,Listeria Spp,2024-01-04,2024-02-14,2024-03-11,Negative
5081,75,58,Total Coliform,2024-01-02,2024-01-13,2024-03-14,<1
5082,68,41,EO157,2024-01-08,2024-02-08,2024-03-02,Negative
5083,91,7,Staph,2024-02-04,2024-02-25,2024-03-07,<1
5084,97,32,Salmonella,2024-01-26,2024-03-07,2024-03-13,Negative
5085,41,65,Ochratoxin,2024-03-11,2024-03-14,2024-03-16,<1
5086,81,52,Ochratoxin,2024-02-07,2024-02-24,2024-03-06,<1
5087,30,22,Listeria Spp,2024-03-07,2024-03-15,2024-03-17,Negative
5088,91,69,Ochratoxin,2024-02-07,2024-02-27,2024-03-06,<1
5089,1,20,E.Coli Count,2024-02-17,2024-02-28,2024-03-03,3724
5090,33,87,Salmonella,2024-02-22,2024-03-03,2024-03-11,Negative
5091,90,25,Listeria Spp,2024-02-07,2024-03-04,2024-03-10,Negative
5092,78,75,Listeria Mono,2024-01-08,2024-01-23,2024-03-06,Negative
5093,44,59,Ochratoxin,2024-03-05,2024-03-17,2024-03-17,<1
5094,7,57,Aflatoxin,2024-01-07,2024-02-09,2024-03-01,<1
5095,11,23,Staph,2024-01-17,2024-01-27,2024-02-03,<1
5096,62,34,Aflatoxin,2024-02-05,2024-02-18,2024-03-07,<1
5097,86,21,Ochratoxin,2024-03-17,2024-03-17,2024-03-17,<1
5098,36,1,Salmonella,2024-03-02,2024-03-02,2024-03-14,Negative
5099,37,35,Aflatoxin,2024-01-01,2024-01-29,2024-02-11,<1
5100,14,66,Aerobic Place Count,2024-02-29,2024-03-05,2024-03-08,<1
5101,99,10,E.Coli Count,2024-01-29,2024-03-04,2024-03-12,<1
5102,39,60,Total Coliform,2024-02-10,2024-02-24,2024-03-11,<1
5103,80,37,Listeria Spp,2024-03-09,2024-03-09,2024-03-11,Negative
5104,38,69,Mold,2024-01-05,2024-02-06,2024-02-12,<1
5105,32,53,Total Coliform,2024-01-17,2024-01-24,2024-03-06,<1
5106,25,17,Listeria Spp,2024-02-09,2024-02-11,2024-03-02,Negative
5107,40,50,Ochratoxin,2024-01-28,2024-02-09,2024-03-01,<1
5108,86,20,Mold,2024-01-22,2024-03-06,2024-03-09,<1
5109,68,62,Mold,2024-03-05,2024-03-08,2024-03-14,<1
5110,23,100,Total Coliform,2024-01-21,2024-02-05,2024-03-10,<1
5111,67,81,Enterobateria,2024-02-27,2024-03-07,2024-03-10,<1
5112,45,97,Ochratoxin,2024-01-05,2024-02-25,2024-02-25,<1
5113,59,4,Staph,2024-03-06,2024-03-12,2024-03-17,1636
5114,25,56,Staph,2024-01-02,2024-03-01,2024-03-13,<1
5115,66,97,Aflatoxin,2024-02-15,2024-03-16,2024-03-17,6709
5116,5,100,Enterobateria,2024-02-03,2024-02-11,2024-03-03,<1
5117,31,38,Listeria Spp,2024-01-13,2024-02-25,2024-03-16,Negative
5118,41,97,Mold,2024-01-12,2024-03-14,2024-03-17,<1
5119,2,64,Listeria Spp,2024-03-12,2024-03-14,2024-03-17,Negative
5120,28,41,Ochratoxin,2024-01-05,2024-03-12,2024-03-17,<1
5121,73,52,Salmonella,2024-01-02,2024-02-27,2024-03-15,Negative
5122,87,74,Staph,2024-01-14,2024-02-13,2024-02-21,<1
5123,43,12,Aerobic Place Count,2024-01-05,2024-01-15,2024-02-14,<1
5124,36,27,Aerobic Place Count,2024-02-20,2024-03-13,2024-03-16,<1
5125,43,63,Yeast,2024-02-23,2024-02-29,2024-03-14,6541
5126,84,66,EO157,2024-03-08,2024-03-17,2024-03-17,Negative
5127,54,100,Total Coliform,2024-01-05,2024-01-09,2024-02-02,6027
5128,78,17,Aflatoxin,2024-02-08,2024-03-15,2024-03-15,8882
5129,6,80,EO157,2024-02-04,2024-03-05,2024-03-06,Negative
5130,71,47,E.Coli Count,2024-02-29,2024-02-29,2024-03-05,<1
5131,48,44,Listeria Mono,2024-01-26,2024-01-27,2024-02-13,Negative
5132,72,16,Total Coliform,2024-01-10,2024-01-26,2024-03-17,<1
5133,93,52,EO157,2024-01-11,2024-02-04,2024-02-10,Negative
5134,27,86,Salmonella,2024-02-01,2024-03-06,2024-03-14,Negative
5135,50,43,EO157,2024-03-10,2024-03-15,2024-03-15,Negative
5136,75,13,Listeria Mono,2024-01-03,2024-02-08,2024-02-20,Negative
5137,74,74,Aflatoxin,2024-03-17,2024-03-17,2024-03-17,<1
5138,86,25,Yeast,2024-01-28,2024-03-14,2024-03-17,<1
5139,59,28,Enterobateria,2024-01-15,2024-02-14,2024-02-24,<1
5140,72,10,Yeast,2024-02-20,2024-02-23,2024-03-17,<1
5141,20,88,Aflatoxin,2024-01-07,2024-02-26,2024-03-16,<1
5142,42,30,Total Coliform,2024-01-28,2024-02-09,2024-02-12,<1
5143,41,69,Aerobic Place Count,2024-02-13,2024-02-14,2024-02-23,<1
5144,90,53,Salmonella,2024-01-23,2024-02-12,2024-02-16,Negative
5145,22,58,Total Coliform,2024-02-14,2024-03-10,2024-03-14,<1
5146,86,60,Listeria Spp,2024-01-24,2024-02-22,2024-03-02,Negative
5147,85,53,E.Coli Count,2024-01-08,2024-01-13,2024-01-23,<1
5148,16,59,Mold,2024-03-10,2024-03-15,2024-03-17,3898
5149,68,67,Mold,2024-02-21,2024-03-06,2024-03-17,<1
5150,99,7,Aerobic Place Count,2024-03-16,2024-03-16,2024-03-16,<1
5151,33,94,Listeria Mono,2024-01-29,2024-03-09,2024-03-12,Negative
5152,35,19,Aflatoxin,2024-02-10,2024-03-17,2024-03-17,<1
5153,91,81,Staph,2024-02-23,2024-03-14,2024-03-17,<1
5154,66,99,Yeast,2024-01-22,2024-02-10,2024-03-12,<1
5155,60,78,Listeria Mono,2024-03-05,2024-03-07,2024-03-11,Negative
5156,35,11,Aflatoxin,2024-03-05,2024-03-16,2024-03-16,<1
5157,15,79,Listeria Mono,2024-02-28,2024-03-14,2024-03-14,Negative
5158,3,69,Total Coliform,2024-02-05,2024-02-14,2024-03-14,<1
5159,57,80,Salmonella,2024-01-05,2024-03-16,2024-03-16,Negative
5160,41,97,Ochratoxin,2024-02-13,2024-02-18,2024-02-26,<1
5161,66,90,Ochratoxin,2024-02-07,2024-02-15,2024-03-02,<1
5162,24,84,Mold,2024-02-26,2024-03-12,2024-03-12,1093
5163,14,19,Salmonella,2024-01-29,2024-02-27,2024-03-10,Negative
5164,98,74,Total Coliform,2024-03-11,2024-03-13,2024-03-15,<1
5165,40,8,Enterobateria,2024-01-14,2024-03-03,2024-03-12,<1
5166,32,38,Aerobic Place Count,2024-03-12,2024-03-16,2024-03-16,9931
5167,22,67,Aflatoxin,2024-02-03,2024-03-13,2024-03-13,<1
5168,29,35,Total Coliform,2024-01-19,2024-02-02,2024-02-19,<1
5169,68,85,Ochratoxin,2024-01-09,2024-01-24,2024-01-30,<1
5170,61,72,Total Coliform,2024-03-04,2024-03-05,2024-03-05,<1
5171,55,64,Listeria Spp,2024-03-17,2024-03-17,2024-03-17,Negative
5172,94,66,Total Coliform,2024-02-28,2024-03-11,2024-03-16,<1
5173,31,20,Enterobateria,2024-02-25,2024-02-25,2024-02-27,<1
5174,79,8,Mold,2024-01-26,2024-03-01,2024-03-06,<1
5175,79,16,Enterobateria,2024-02-08,2024-02-15,2024-02-24,<1
5176,65,94,Yeast,2024-03-05,2024-03-09,2024-03-13,<1
5177,3,25,Yeast,2024-01-12,2024-01-26,2024-01-29,<1
5178,80,17,Salmonella,2024-01-21,2024-02-19,2024-02-28,Negative
5179,20,4,EO157,2024-01-11,2024-02-12,2024-02-22,Negative
5180,50,52,Listeria Mono,2024-01-30,2024-01-31,2024-02-25,Negative
5181,56,32,Listeria Mono,2024-01-25,2024-02-11,2024-02-14,Negative
5182,55,51,Yeast,2024-01-08,2024-01-16,2024-02-11,<1
5183,41,37,E.Coli Count,2024-02-12,2024-02-14,2024-03-02,<1
5184,91,64,Enterobateria,2024-02-09,2024-03-08,2024-03-08,<1
5185,25,81,EO157,2024-03-08,2024-03-11,2024-03-13,Negative
5186,94,24,Ochratoxin,2024-02-22,2024-03-05,2024-03-09,<1
5187,54,48,E.Coli Count,2024-01-12,2024-01-27,2024-02-22,1495
5188,43,17,EO157,2024-01-21,2024-03-01,2024-03-02,Negative
5189,54,75,Enterobateria,2024-01-11,2024-01-27,2024-02-26,<1
5190,35,85,Listeria Spp,2024-02-03,2024-02-12,2024-03-07,Negative
5191,53,44,EO157,2024-03-06,2024-03-07,2024-03-12,Negative
5192,34,26,Aerobic Place Count,2024-02-20,2024-03-05,2024-03-05,<1
5193,69,62,Listeria Spp,2024-02-26,2024-03-10,2024-03-14,Negative
5194,77,64,Yeast,2024-03-16,2024-03-16,2024-03-16,<1
5195,69,77,Yeast,2024-01-08,2024-02-07,2024-02-15,<1
5196,33,22,Ochratoxin,2024-01-28,2024-02-21,2024-02-25,4052
5197,94,42,Mold,2024-02-27,2024-03-01,2024-03-06,8573
5198,77,10,Yeast,2024-02-10,2024-03-03,2024-03-07,<1
5199,9,29,Enterobateria,2024-01-06,2024-03-04,2024-03-14,<1
5200,57,72,Mold,2024-02-05,2024-02-19,2024-02-27,<1
5201,10,97,Ochratoxin,2024-03-01,2024-03-05,2024-03-06,<1
5202,87,45,Aflatoxin,2024-02-19,2024-02-19,2024-03-13,<1
5203,5,38,Yeast,2024-01-13,2024-02-03,2024-02-10,<1
5204,28,52,Aflatoxin,2024-01-27,2024-02-20,2024-02-28,<1
5205,98,25,Enterobateria,2024-01-08,2024-03-10,2024-03-16,<1
5206,81,88,Staph,2024-02-09,2024-02-22,2024-02-22,<1
5207,36,1,Total Coliform,2024-01-14,2024-03-13,2024-03-16,<1
5208,51,8,Aflatoxin,2024-03-12,2024-03-17,2024-03-17,<1
5209,70,88,EO157,2024-02-21,2024-03-06,2024-03-06,Negative
5210,19,40,E.Coli Count,2024-03-13,2024-03-16,2024-03-17,<1
5211,94,51,Enterobateria,2024-02-08,2024-03-17,2024-03-17,<1
5212,62,14,Salmonella,2024-03-13,2024-03-13,2024-03-15,Negative
5213,58,70,Total Coliform,2024-02-25,2024-03-12,2024-03-16,<1
5214,54,88,Aerobic Place Count,2024-01-01,2024-03-05,2024-03-09,<1
5215,16,8,Mold,2024-02-19,2024-03-10,2024-03-15,<1
5216,49,74,Enterobateria,2024-02-18,2024-03-10,2024-03-13,<1
5217,5,69,Aflatoxin,2024-02-04,2024-02-27,2024-03-05,<1
5218,64,73,Enterobateria,2024-03-01,2024-03-11,2024-03-11,<1
5219,93,96,Yeast,2024-03-13,2024-03-16,2024-03-16,<1
5220,13,45,Aerobic Place Count,2024-01-24,2024-01-24,2024-02-09,8593
5221,60,28,Salmonella,2024-02-17,2024-03-04,2024-03-17,Positive
5222,79,73,Aerobic Place Count,2024-03-10,2024-03-10,2024-03-15,<1
5223,42,11,Staph,2024-02-17,2024-02-22,2024-02-23,<1
5224,97,93,EO157,2024-02-03,2024-03-02,2024-03-03,Negative
5225,65,31,Listeria Spp,2024-01-30,2024-02-02,2024-02-10,Negative
5226,11,28,Listeria Spp,2024-01-08,2024-03-13,2024-03-14,Negative
5227,23,67,EO157,2024-01-08,2024-01-17,2024-02-15,Negative
5228,69,1,Aflatoxin,2024-01-16,2024-03-15,2024-03-16,<1
5229,88,20,Mold,2024-03-02,2024-03-05,2024-03-13,<1
5230,99,88,E.Coli Count,2024-02-24,2024-03-08,2024-03-13,<1
5231,89,52,Listeria Mono,2024-01-31,2024-02-07,2024-03-14,Negative
5232,90,52,Mold,2024-03-09,2024-03-15,2024-03-17,<1
5233,50,70,Aerobic Place Count,2024-02-20,2024-03-01,2024-03-11,13
5234,77,37,Listeria Spp,2024-02-12,2024-03-05,2024-03-11,Negative
5235,16,63,Aflatoxin,2024-03-05,2024-03-14,2024-03-14,<1
5236,94,3,Mold,2024-02-07,2024-03-14,2024-03-17,<1
5237,85,31,Yeast,2024-01-17,2024-01-23,2024-01-23,<1
5238,30,11,EO157,2024-02-23,2024-03-06,2024-03-17,Negative
5239,6,92,Listeria Spp,2024-01-20,2024-01-24,2024-02-19,Negative
5240,28,48,Staph,2024-02-23,2024-03-16,2024-03-17,<1
5241,24,88,Staph,2024-03-17,2024-03-17,2024-03-17,<1
5242,97,87,Staph,2024-01-22,2024-03-14,2024-03-14,<1
5243,66,74,Aerobic Place Count,2024-01-20,2024-02-17,2024-03-16,<1
5244,77,30,Staph,2024-01-08,2024-03-10,2024-03-17,<1
5245,18,42,E.Coli Count,2024-02-19,2024-03-12,2024-03-17,5480
5246,39,73,EO157,2024-01-11,2024-03-01,2024-03-17,Negative
5247,75,90,E.Coli Count,2024-02-24,2024-03-06,2024-03-09,<1
5248,81,97,Aflatoxin,2024-02-28,2024-03-10,2024-03-12,<1
5249,30,2,Ochratoxin,2024-02-16,2024-02-20,2024-03-01,<1
5250,20,70,Listeria Mono,2024-02-10,2024-02-18,2024-02-25,Negative
5251,98,84,Aflatoxin,2024-01-17,2024-02-03,2024-03-01,<1
5252,88,87,Yeast,2024-01-25,2024-02-25,2024-03-14,<1
5253,21,7,Total Coliform,2024-01-11,2024-02-13,2024-03-05,4475
5254,70,89,Total Coliform,2024-02-25,2024-02-26,2024-02-28,<1
5255,20,1,Aflatoxin,2024-01-08,2024-01-19,2024-02-24,<1
5256,8,78,Ochratoxin,2024-02-01,2024-03-14,2024-03-15,<1
5257,66,39,Enterobateria,2024-01-30,2024-03-08,2024-03-11,<1
5258,66,13,Salmonella,2024-02-26,2024-03-09,2024-03-10,Negative
5259,30,49,Enterobateria,2024-03-04,2024-03-16,2024-03-17,<1
5260,70,94,Staph,2024-03-08,2024-03-11,2024-03-16,<1
5261,91,89,Yeast,2024-02-19,2024-02-24,2024-03-13,<1
5262,88,34,Staph,2024-01-18,2024-02-21,2024-03-15,<1
5263,65,40,Aflatoxin,2024-02-12,2024-02-20,2024-03-03,<1
5264,51,61,EO157,2024-02-21,2024-03-04,2024-03-13,Negative
5265,9,7,Yeast,2024-01-07,2024-02-20,2024-03-12,<1
5266,77,38,Mold,2024-03-05,2024-03-17,2024-03-17,<1
5267,76,88,Mold,2024-01-26,2024-02-29,2024-03-08,<1
5268,97,36,Listeria Spp,2024-02-17,2024-03-13,2024-03-17,Negative
5269,16,26,Yeast,2024-01-18,2024-03-02,2024-03-02,<1
5270,4,34,Ochratoxin,2024-03-12,2024-03-15,2024-03-15,<1
5271,10,54,Total Coliform,2024-03-17,2024-03-17,2024-03-17,<1
5272,12,83,Yeast,2024-02-26,2024-03-07,2024-03-07,<1
5273,2,84,Listeria Mono,2024-01-29,2024-03-17,2024-03-17,Negative
5274,28,91,Aerobic Place Count,2024-03-17,2024-03-17,2024-03-17,<1
5275,64,84,Total Coliform,2024-02-03,2024-03-04,2024-03-09,<1
5276,3,20,Aflatoxin,2024-01-22,2024-02-10,2024-02-15,<1
5277,10,44,Aflatoxin,2024-02-24,2024-02-27,2024-02-29,<1
5278,3,55,Salmonella,2024-01-16,2024-02-08,2024-02-10,Negative
5279,21,42,Yeast,2024-01-19,2024-02-25,2024-03-08,<1
5280,53,93,Listeria Mono,2024-02-06,2024-03-17,2024-03-17,Negative
5281,85,36,Yeast,2024-01-15,2024-03-04,2024-03-10,<1
5282,9,75,EO157,2024-03-16,2024-03-17,2024-03-17,Negative
5283,89,9,Salmonella,2024-01-23,2024-03-06,2024-03-07,Negative
5284,77,81,Listeria Mono,2024-02-06,2024-02-16,2024-02-19,Negative
5285,95,57,Listeria Spp,2024-02-03,2024-02-26,2024-03-14,Negative
5286,26,66,Mold,2024-02-10,2024-03-16,2024-03-17,1888
5287,39,16,Yeast,2024-03-17,2024-03-17,2024-03-17,<1
5288,72,17,EO157,2024-02-12,2024-03-04,2024-03-08,Positive
5289,91,68,Mold,2024-01-26,2024-02-16,2024-02-21,<1
5290,61,50,Enterobateria,2024-01-12,2024-02-14,2024-03-11,<1
5291,64,91,EO157,2024-02-08,2024-02-20,2024-02-22,Negative
5292,31,31,Staph,2024-01-04,2024-01-06,2024-01-12,<1
5293,33,47,Listeria Mono,2024-03-07,2024-03-09,2024-03-12,Negative
5294,43,56,Aflatoxin,2024-02-26,2024-03-08,2024-03-13,<1
5295,88,13,Aerobic Place Count,2024-03-10,2024-03-14,2024-03-14,<1
5296,68,80,EO157,2024-01-10,2024-02-17,2024-03-01,Negative
5297,54,30,Listeria Mono,2024-01-07,2024-02-07,2024-03-06,Negative
5298,80,39,Yeast,2024-01-09,2024-01-26,2024-03-02,790
5299,2,17,E.Coli Count,2024-02-04,2024-03-04,2024-03-16,<1
5300,59,57,Total Coliform,2024-02-11,2024-02-25,2024-03-05,<1
5301,11,48,Yeast,2024-02-20,2024-03-08,2024-03-08,<1
5302,9,44,Salmonella,2024-02-21,2024-03-13,2024-03-15,Negative
5303,32,15,EO157,2024-02-28,2024-03-09,2024-03-16,Negative
5304,35,55,Yeast,2024-02-15,2024-02-26,2024-03-06,<1
5305,16,64,Total Coliform,2024-01-07,2024-01-16,2024-02-15,<1
5306,53,85,Yeast,2024-02-26,2024-02-26,2024-03-02,<1
5307,85,35,Salmonella,2024-02-07,2024-02-20,2024-03-11,Negative
5308,18,35,Enterobateria,2024-02-01,2024-03-12,2024-03-17,<1
5309,31,51,Staph,2024-02-26,2024-02-27,2024-02-27,<1
5310,57,18,Aflatoxin,2024-03-04,2024-03-07,2024-03-10,<1
5311,45,36,E.Coli Count,2024-01-11,2024-01-16,2024-02-01,<1
5312,46,14,Yeast,2024-02-15,2024-02-23,2024-02-28,<1
5313,83,74,Yeast,2024-01-22,2024-02-11,2024-02-21,<1
5314,34,95,Aflatoxin,2024-01-02,2024-03-09,2024-03-13,<1
5315,10,87,Listeria Mono,2024-01-01,2024-01-31,2024-02-14,Negative
5316,51,3,Salmonella,2024-02-19,2024-03-06,2024-03-06,Negative
5317,11,42,Staph,2024-02-08,2024-02-25,2024-03-15,<1
5318,66,9,Aerobic Place Count,2024-01-25,2024-02-12,2024-03-07,<1
5319,92,85,Enterobateria,2024-02-13,2024-03-15,2024-03-15,<1
5320,100,66,Salmonella,2024-01-08,2024-03-12,2024-03-17,Negative
5321,21,79,Aflatoxin,2024-03-06,2024-03-09,2024-03-15,5360
5322,51,28,Ochratoxin,2024-01-10,2024-02-28,2024-03-04,<1
5323,90,62,Staph,2024-01-13,2024-03-16,2024-03-16,6214
5324,49,49,Ochratoxin,2024-01-23,2024-03-14,2024-03-16,<1
5325,50,17,Staph,2024-02-06,2024-02-07,2024-03-14,<1
5326,78,49,E.Coli Count,2024-02-05,2024-03-03,2024-03-16,<1
5327,49,67,Ochratoxin,2024-03-05,2024-03-15,2024-03-17,<1
5328,32,34,E.Coli Count,2024-03-01,2024-03-08,2024-03-16,<1
5329,28,23,Yeast,2024-01-22,2024-02-17,2024-03-06,<1
5330,3,90,Enterobateria,2024-03-14,2024-03-17,2024-03-17,<1
5331,13,69,Mold,2024-01-05,2024-02-10,2024-02-13,<1
5332,75,55,Salmonella,2024-02-08,2024-02-19,2024-03-08,Negative
5333,8,88,E.Coli Count,2024-01-20,2024-03-10,2024-03-14,8380
5334,100,81,Aerobic Place Count,2024-01-13,2024-02-12,2024-02-21,<1
5335,4,15,Total Coliform,2024-01-04,2024-03-12,2024-03-17,<1
5336,12,90,Aflatoxin,2024-03-14,2024-03-15,2024-03-17,<1
5337,16,71,Listeria Spp,2024-03-03,2024-03-11,2024-03-16,Negative
5338,43,77,Staph,2024-01-04,2024-02-28,2024-03-11,<1
5339,8,33,Staph,2024-02-29,2024-03-09,2024-03-10,<1
5340,21,34,Enterobateria,2024-03-03,2024-03-10,2024-03-17,<1
5341,89,18,Aflatoxin,2024-03-04,2024-03-12,2024-03-13,<1
5342,93,79,Yeast,2024-02-08,2024-02-18,2024-02-28,<1
5343,83,63,Salmonella,2024-03-16,2024-03-16,2024-03-17,Negative
5344,60,27,Total Coliform,2024-01-13,2024-01-31,2024-02-29,<1
5345,42,77,Yeast,2024-03-12,2024-03-14,2024-03-17,<1
5346,40,92,Total Coliform,2024-02-22,2024-03-05,2024-03-08,<1
5347,53,81,Aerobic Place Count,2024-03-09,2024-03-16,2024-03-17,<1
5348,28,37,Enterobateria,2024-01-03,2024-01-04,2024-02-01,<1
5349,39,55,Enterobateria,2024-03-11,2024-03-13,2024-03-17,<1
5350,19,19,Yeast,2024-03-12,2024-03-17,2024-03-17,<1
5351,28,58,EO157,2024-02-19,2024-03-13,2024-03-15,Negative
5352,5,79,Listeria Spp,2024-02-29,2024-03-02,2024-03-15,Negative
5353,3,60,Ochratoxin,2024-01-01,2024-01-03,2024-02-24,<1
5354,98,25,Aerobic Place Count,2024-01-14,2024-02-20,2024-03-08,<1
5355,25,37,Total Coliform,2024-03-08,2024-03-11,2024-03-16,<1
5356,57,2,Aerobic Place Count,2024-01-03,2024-01-29,2024-02-05,<1
5357,93,49,Staph,2024-01-21,2024-02-06,2024-03-05,<1
5358,50,62,EO157,2024-02-26,2024-03-17,2024-03-17,Negative
5359,21,99,Enterobateria,2024-02-09,2024-02-14,2024-03-13,<1
5360,68,90,Salmonella,2024-02-26,2024-03-08,2024-03-09,Negative
5361,90,73,Ochratoxin,2024-03-12,2024-03-14,2024-03-15,<1
5362,11,32,Listeria Spp,2024-01-30,2024-02-10,2024-02-10,Negative
5363,84,57,Listeria Mono,2024-02-18,2024-03-11,2024-03-16,Negative
5364,34,46,Listeria Spp,2024-02-16,2024-03-07,2024-03-12,Negative
5365,19,66,Ochratoxin,2024-02-17,2024-03-14,2024-03-17,<1
5366,1,29,Enterobateria,2024-01-29,2024-02-28,2024-02-29,<1
5367,52,90,Ochratoxin,2024-02-02,2024-03-14,2024-03-16,5885
5368,35,56,EO157,2024-01-24,2024-01-31,2024-03-13,Negative
5369,20,76,EO157,2024-01-25,2024-03-09,2024-03-17,Negative
5370,78,69,Aerobic Place Count,2024-01-23,2024-03-05,2024-03-12,<1
5371,39,22,Salmonella,2024-01-23,2024-02-04,2024-02-16,Negative
5372,59,53,EO157,2024-01-02,2024-01-18,2024-01-19,Negative
5373,63,61,E.Coli Count,2024-02-10,2024-02-26,2024-02-27,<1
5374,9,63,Mold,2024-03-08,2024-03-12,2024-03-16,<1
5375,99,79,Aflatoxin,2024-01-05,2024-02-21,2024-02-23,<1
5376,4,77,Total Coliform,2024-02-03,2024-02-06,2024-02-09,<1
5377,95,63,Yeast,2024-01-01,2024-01-05,2024-01-21,<1
5378,48,15,Ochratoxin,2024-02-27,2024-03-13,2024-03-15,<1
